0,2202.62881713
1,1346.41731588
2,489.106698417
3,362.708338159
4,581.432457222
5,1023.27716006
6,1594.81757168
7,2222.41290834
8,2853.30559346
9,3450.12567718
10,3991.98995203
11,4466.80814019
12,4870.18377687
13,5204.31509442
14,5473.5985576
15,5681.33151489
16,5828.61308254
17,5907.74944718
18,5904.45209867
19,5791.24313251
20,5526.35613407
21,5049.3397136
22,4278.85927404
23,3112.69701105
24,2341.11745533
25,1080.43120126
26,475.917304302
27,353.915408746
28,566.044830755
29,997.997488011
30,1555.24938938
31,2166.35798337
32,2781.863042
33,3364.3946154
34,3891.97038
35,4354.69829017
36,4748.18188128
37,5074.61938566
38,5337.30815174
39,5539.54552815
40,5682.43063109
41,5760.46787959
42,5757.17053105
43,5647.25891346
44,5387.86749585
45,4922.94135335
46,4172.24500494
47,3034.65976258
48,2281.76518187
49,1052.95329683
50,464.926142546
51,345.122479331
52,551.756320462
53,972.71781596
54,1515.68120699
55,2112.50129068
56,2712.61872295
57,3279.76266985
58,3795.24815649
59,4245.88578874
60,4629.47733426
61,4947.12190921
62,5203.21597826
63,5401.05688994
64,5540.64464439
65,5616.48366051
66,5613.186312
67,5505.47292672
68,5253.77532233
69,4799.84034158
70,4067.82896819
71,2958.8207464
72,2224.61114068
73,1026.57450859
74,452.835864607
75,336.329549923
76,538.56692635
77,948.537260078
78,1478.31125703
79,2059.74371424
80,2644.47352
81,3198.4280728
82,3700.72416535
83,4139.27151967
84,4514.07013577
85,4824.02089742
86,5073.52026942
87,5265.86560029
88,5402.15600618
89,5475.79678995
90,5472.49944141
91,5368.08340466
92,5121.88138121
93,4680.03667835
94,3966.71027996
95,2884.08084643
96,2169.65533186
97,1001.29483654
98,441.84470284
99,327.536620516
100,525.377532233
101,924.356704206
102,1440.94130706
103,2008.08525397
104,2578.52654942
105,3118.19259196
106,3607.29929038
107,4035.95459907
108,4400.86116959
109,4703.11811808
110,4946.02279296
111,5135.07077529
112,5266.96471648
113,5339.50638407
114,5336.20903554
115,5233.99123117
116,4994.38390476
117,4562.43124754
118,3866.69070799
119,2812.63829497
120,1626.69194084
121,750.696348363
122,330.833969043
123,246.202023472
124,393.483591088
125,693.542307194
126,1080.43120126
127,1505.78916146
128,1933.34535397
129,2338.91922297
130,2706.02402585
131,3026.96594934
132,3300.64587715
133,3527.06380951
134,3709.51709473
135,3851.30308148
136,3950.22353735
137,4004.08022999
138,4001.88199766
139,3924.94386528
140,3745.78792855
141,3422.64777276
142,2900.56758907
143,2109.20394217
144,1735.50444225
145,801.255692466
146,352.816292571
147,261.589649941
148,419.86237932
149,739.705186598
150,1152.97286884
151,1606.90784966
152,2063.04106278
153,2494.99372005
154,2886.27907874
155,3229.20332577
156,3520.46911247
157,3762.27467127
158,3956.81823442
159,4107.39715058
160,4214.01141964
161,4271.16546079
162,4268.96722844
163,4187.63263136
164,4030.45901819
165,3784.25699471
166,3324.82643307
167,2648.86998468
