0,2117.98675035
1,1294.67752954
2,470.311429096
3,348.770273266
4,559.089316835
5,983.954922447
6,1533.53232274
7,2137.01058347
8,2743.65948297
9,3317.54511447
10,3838.58676512
11,4295.15875923
12,4683.03357828
13,5004.32498151
14,5263.26048742
15,5463.01073483
16,5604.63260338
17,5680.7279357
18,5677.55729688
19,5568.69869641
20,5313.99070899
21,4855.30495568
22,4114.43234489
23,2993.08307236
24,2251.15358196
25,1038.91266249
26,457.628873703
27,340.315236337
28,544.293002214
29,959.64669128
30,1495.48465657
31,2083.10972306
32,2674.96230795
33,3235.10850441
34,3742.41072006
35,4187.35703838
36,4565.71994089
37,4879.61318685
38,5132.20741505
39,5326.67326437
40,5464.06761446
41,5539.10606719
42,5535.93542834
43,5430.24746676
44,5180.82387737
45,4733.76379986
46,4011.91502214
47,2918.04461965
48,2194.08208273
49,1012.49067208
50,447.060077549
51,331.860199406
52,530.553567204
53,935.338460115
54,1457.43699037
55,2031.32262184
56,2608.37889219
57,3153.72877399
58,3649.40531385
59,4082.72595639
60,4451.57694239
61,4757.01515141
62,5003.26810191
63,5193.50643275
64,5327.73014402
65,5400.6548375
66,5397.48419867
67,5293.90999631
68,5051.88456422
69,4615.39328285
70,3911.51145862
71,2845.11992614
72,2139.12434267
73,987.125561296
74,435.434401773
75,323.405162479
76,517.871011816
77,912.08710856
78,1421.50308346
79,1980.5924003
80,2542.85235597
81,3075.51968241
82,3558.5136669
83,3980.20863366
84,4340.60458272
85,4638.64463438
86,4878.5563072
87,5063.51024001
88,5194.56331241
89,5265.37424666
90,5262.2036078
91,5161.80004428
92,4925.05901033
93,4500.1934047
94,3814.27853395
95,2773.25211225
96,2086.28036188
97,962.81733013
98,424.86560561
99,314.950125554
100,505.188456422
101,888.835757014
102,1385.56917652
103,1930.91905834
104,2479.43957902
105,2998.36747046
106,3468.67889956
107,3880.86194974
108,4231.74598225
109,4522.38787665
110,4755.95827174
111,4937.74156568
112,5064.56711964
113,5134.32117424
114,5131.15053541
115,5032.86073115
116,4802.46097485
117,4387.10728582
118,3718.10248893
119,2704.55493723
120,1564.1818316
121,721.848777693
122,318.120764399
123,236.74103397
124,378.362902511
125,666.891037662
126,1038.91266249
127,1447.92507387
128,1859.05124444
129,2249.03982272
130,2602.03761445
131,2910.64646234
132,3173.80948665
133,3391.52668758
134,3566.9687038
135,3703.30617428
136,3798.42533971
137,3850.21244092
138,3848.0986817
139,3774.11710855
140,3601.84573115
141,3291.12312407
142,2789.1053065
143,2028.15198301
144,1668.81291357
145,770.465240025
146,339.258356723
147,251.537348596
148,403.728013294
149,711.279981533
150,1108.66671713
151,1545.15799853
152,1983.76303914
153,2399.1167282
154,2775.36587147
155,3105.11231166
156,3385.18540989
157,3617.69892542
158,3804.76661742
159,3949.55912481
160,4052.07644756
161,4107.03418757
162,4104.92042834
163,4026.71133674
164,3875.57755167
165,3638.83651769
166,3197.06083826
167,2547.07987443
