1,2207.48307692
2,1349.38461538
3,490.184615385
4,363.507692308
5,582.713846154
6,1025.53230769
7,1598.33230769
8,2227.31076923
9,2859.59384615
10,3457.72923077
11,4000.78769231
12,4476.65230769
13,4880.91692308
14,5215.78461538
15,5485.66153846
16,5693.85230769
17,5841.45846154
18,5920.76923077
19,5917.46461538
20,5804.00615385
21,5538.53538462
22,5060.46769231
23,4288.28923077
24,3119.55692308
25,2346.27692308
26,1082.81230769
27,476.966153846
28,354.695384615
29,567.292307692
30,1000.19692308
31,1558.67692308
32,2171.13230769
33,2787.99384615
34,3371.80923077
35,3900.54769231
36,4364.29538462
37,4758.64615385
38,5085.80307692
39,5349.07076923
40,5551.75384615
41,5694.95384615
42,5773.16307692
43,5769.85846154
44,5659.70461538
45,5399.74153846
46,4933.79076923
47,4181.44
48,3041.34769231
49,2286.79384615
50,1055.27384615
51,465.950769231
52,345.883076923
53,552.972307692
54,974.861538462
55,1519.02153846
56,2117.15692308
57,2718.59692308
58,3286.99076923
59,3803.61230769
60,4255.24307692
61,4639.68
62,4958.02461538
63,5214.68307692
64,5412.96
65,5552.85538462
66,5628.86153846
67,5625.55692308
68,5517.60615385
69,5265.35384615
70,4810.41846154
71,4076.79384615
72,2965.34153846
73,2229.51384615
74,1028.83692308
75,453.833846154
76,337.070769231
77,539.753846154
78,950.627692308
79,1481.56923077
80,2064.28307692
81,2650.30153846
82,3205.47692308
83,3708.88
84,4148.39384615
85,4524.01846154
86,4834.65230769
87,5084.70153846
88,5277.47076923
89,5414.06153846
90,5487.86461538
91,5484.56
92,5379.91384615
93,5133.16923077
94,4690.35076923
95,3975.45230769
96,2890.43692308
97,2174.43692308
98,1003.50153846
99,442.818461538
100,328.258461538
101,526.535384615
102,926.393846154
103,1444.11692308
104,2012.51076923
105,2584.20923077
106,3125.06461538
107,3615.24923077
108,4044.84923077
109,4410.56
110,4713.48307692
111,4956.92307692
112,5146.38769231
113,5278.57230769
114,5351.27384615
115,5347.96923077
116,5245.52615385
117,5005.39076923
118,4572.48615385
119,3875.21230769
120,2818.83692308
121,1630.27692308
122,752.350769231
123,331.563076923
124,246.744615385
125,394.350769231
126,695.070769231
127,1082.81230769
128,1509.10769231
129,1937.60615385
130,2344.07384615
131,2711.98769231
132,3033.63692308
133,3307.92
134,3534.83692308
135,3717.69230769
136,3859.79076923
137,3958.92923077
138,4012.90461538
139,4010.70153846
140,3933.59384615
141,3754.04307692
142,3430.19076923
143,2906.96
144,2113.85230769
145,1739.32923077
146,803.021538462
147,353.593846154
148,262.166153846
149,420.787692308
150,741.335384615
151,1155.51384615
152,1610.44923077
153,2067.58769231
154,2500.49230769
155,2892.64
156,3236.32
157,3528.22769231
158,3770.56615385
159,3965.53846154
160,4116.44923077
161,4223.29846154
162,4280.57846154
163,4278.37538462
164,4196.86153846
165,4039.34153846
166,3792.59692308
167,3332.15384615
168,2654.70769231
