1,2077.99384615
2,1270.23076923
3,461.430769231
4,342.184615385
5,548.532307692
6,965.375384615
7,1504.57538462
8,2096.65846154
9,2691.85230769
10,3254.90153846
11,3766.10461538
12,4214.05538462
13,4594.60615385
14,4909.83076923
15,5163.87692308
16,5359.85538462
17,5498.80307692
18,5573.46153846
19,5570.35076923
20,5463.54769231
21,5213.64923077
22,4763.62461538
23,4036.74153846
24,2936.56615385
25,2208.64615385
26,1019.29538462
27,448.987692308
28,333.889230769
29,534.015384615
30,941.526153846
31,1467.24615385
32,2043.77538462
33,2624.45230769
34,3174.02153846
35,3671.74461538
36,4108.28923077
37,4479.50769231
38,4787.47384615
39,5035.29846154
40,5226.09230769
41,5360.89230769
42,5434.51384615
43,5431.40307692
44,5327.71076923
45,5082.99692308
46,4644.37846154
47,3936.16
48,2862.94461538
49,2152.65230769
50,993.372307692
51,438.618461538
52,325.593846154
53,520.535384615
54,917.676923077
55,1429.91692308
56,1992.96615385
57,2559.12615385
58,3094.17846154
59,3580.49538462
60,4005.63384615
61,4367.52
62,4667.19076923
63,4908.79384615
64,5095.44
65,5227.12923077
66,5298.67692308
67,5295.56615385
68,5193.94769231
69,4956.49230769
70,4528.24307692
71,3837.65230769
72,2791.39692308
73,2098.73230769
74,968.486153846
75,427.212307692
76,317.298461538
77,508.092307692
78,894.864615385
79,1394.66153846
80,1943.19384615
81,2494.83692308
82,3017.44615385
83,3491.32
84,3905.05230769
85,4258.64307692
86,4551.05538462
87,4786.43692308
88,4967.89846154
89,5096.47692308
90,5165.95076923
91,5162.84
92,5064.33230769
93,4832.06153846
94,4415.21846154
95,3742.25538462
96,2720.88615385
97,2046.88615385
98,944.636923077
99,416.843076923
100,309.003076923
101,495.649230769
102,872.052307692
103,1359.40615385
104,1894.45846154
105,2432.62153846
106,2941.75076923
107,3403.18153846
108,3807.58153846
109,4151.84
110,4436.99384615
111,4666.15384615
112,4844.50461538
113,4968.93538462
114,5037.37230769
115,5034.26153846
116,4937.82769231
117,4711.77846154
118,4304.26769231
119,3647.89538462
120,2653.48615385
121,1534.64615385
122,708.218461538
123,312.113846154
124,232.270769231
125,371.218461538
126,654.298461538
127,1019.29538462
128,1420.58461538
129,1823.94769231
130,2206.57230769
131,2552.90461538
132,2855.68615385
133,3113.88
134,3327.48615385
135,3499.61538462
136,3633.37846154
137,3726.70153846
138,3777.51076923
139,3775.43692308
140,3702.85230769
141,3533.83384615
142,3228.97846154
143,2736.44
144,1989.85538462
145,1637.30153846
146,755.916923077
147,332.852307692
148,246.787692308
149,396.104615385
150,697.849230769
151,1087.73230769
152,1515.98153846
153,1946.30461538
154,2353.81538462
155,2722.96
156,3046.48
157,3321.26461538
158,3549.38769231
159,3732.92307692
160,3874.98153846
161,3975.56307692
162,4029.48307692
163,4027.40923077
164,3950.67692308
165,3802.39692308
166,3570.12615385
167,3136.69230769
168,2498.98461538
