1,2101.11692308
2,1284.36538462
3,466.565384615
4,345.992307692
5,554.636153846
6,976.117692308
7,1521.31769231
8,2119.98923077
9,2721.80615385
10,3291.12076923
11,3808.01230769
12,4260.94769231
13,4645.73307692
14,4964.46538462
15,5221.33846154
16,5419.49769231
17,5559.99153846
18,5635.48076923
19,5632.33538462
20,5524.34384615
21,5271.66461538
22,4816.63230769
23,4081.66076923
24,2969.24307692
25,2233.22307692
26,1030.63769231
27,453.983846154
28,337.604615385
29,539.957692308
30,952.003076923
31,1483.57307692
32,2066.51769231
33,2653.65615385
34,3209.34076923
35,3712.60230769
36,4154.00461538
37,4529.35384615
38,4840.74692308
39,5091.32923077
40,5284.24615385
41,5420.54615385
42,5494.98692308
43,5491.84153846
44,5386.99538462
45,5139.55846154
46,4696.05923077
47,3979.96
48,2894.80230769
49,2176.60615385
50,1004.42615385
51,443.499230769
52,329.216923077
53,526.327692308
54,927.888461538
55,1445.82846154
56,2015.14307692
57,2587.60307692
58,3128.60923077
59,3620.33769231
60,4050.20692308
61,4416.12
62,4719.12538462
63,4963.41692308
64,5152.14
65,5285.29461538
66,5357.63846154
67,5354.49307692
68,5251.74384615
69,5011.64615385
70,4578.63153846
71,3880.35615385
72,2822.45846154
73,2122.08615385
74,979.263076923
75,431.966153846
76,320.829230769
77,513.746153846
78,904.822307692
79,1410.18076923
80,1964.81692308
81,2522.59846154
82,3051.02307692
83,3530.17
84,3948.50615385
85,4306.03153846
86,4601.69769231
87,4839.69846154
88,5023.17923077
89,5153.18846154
90,5223.43538462
91,5220.29
92,5120.68615385
93,4885.83076923
94,4464.34923077
95,3783.89769231
96,2751.16307692
97,2069.66307692
98,955.148461538
99,421.481538462
100,312.441538462
101,501.164615385
102,881.756153846
103,1374.53307692
104,1915.53923077
105,2459.69076923
106,2974.48538462
107,3441.05076923
108,3849.95076923
109,4198.04
110,4486.36692308
111,4718.07692308
112,4898.41230769
113,5024.22769231
114,5093.42615385
115,5090.28076923
116,4992.77384615
117,4764.20923077
118,4352.16384615
119,3688.48769231
120,2683.01307692
121,1551.72307692
122,716.099230769
123,315.586923077
124,234.855384615
125,375.349230769
126,661.579230769
127,1030.63769231
128,1436.39230769
129,1844.24384615
130,2231.12615385
131,2581.31230769
132,2887.46307692
133,3148.53
134,3364.51307692
135,3538.55769231
136,3673.80923077
137,3768.17076923
138,3819.54538462
139,3817.44846154
140,3744.05615385
141,3573.15692308
142,3264.90923077
143,2766.89
144,2011.99769231
145,1655.52076923
146,764.328461538
147,336.556153846
148,249.533846154
149,400.512307692
150,705.614615385
151,1099.83615385
152,1532.85076923
153,1967.96230769
154,2380.00769231
155,2753.26
156,3080.38
157,3358.22230769
158,3588.88384615
159,3774.46153846
160,3918.10076923
161,4019.80153846
162,4074.32153846
163,4072.22461538
164,3994.63846154
165,3844.70846154
166,3609.85307692
167,3171.59615385
168,2526.79230769
